unit_id,date,kri_failed_txn_7d,kri_downtime_hours_30d,kri_queue_len_mean_14d,incidents_count_90d,sum_loss_amt_365d,days_since_last_incident,num_controls,avg_control_effectiveness,pct_controls_tested_12m,open_audit_finding_count,attrition_rate_90d,avg_tenure_months,major_release_last_30d,open_changes_count,incident_narrative,regulatory_alert_score,third_party_incident_count,target_event_30d,target_severity_amt
UNIT_016,3/31/24,2,3.379,6,1,2130.83,330,7,4.439,0.229,0,0.0334,54.1,0,1,,0.379,0,0,0
UNIT_007,10/5/23,3,2.894,5,0,2652.83,328,16,2.343,0.229,0,0.0271,65.43,0,0,,0.051,0,0,0
UNIT_119,1/2/24,1,4.159,0,1,4027.67,283,3,2.458,0.143,0,0.0226,9.62,1,2,,0.042,0,0,0
UNIT_021,11/5/24,12,6.87,18,4,29124.81,50,10,3.81,0.28,1,0.0124,43.33,0,0,,0.081,0,0,0
UNIT_067,9/6/24,0,5.158,0,4,1373.97,338,20,3.407,0.377,0,0.0061,25.36,0,0,,0.195,1,0,0
UNIT_037,2/24/23,2,5.294,0,4,10670.27,276,1,2.524,0.1,2,0,51.22,0,0,,0.54,0,0,0
UNIT_112,1/5/23,4,4.6,0,0,5684.92,332,18,1.705,0.166,4,0.052,70.41,0,2,Process failure leading to 16050 loss; root cause: human error; impacted accounts: multiple.,0.395,0,0,0
UNIT_010,6/10/24,7,5.564,10,6,122.08,269,26,3.321,0.621,1,0.0261,50.78,0,0,,0.153,0,0,0
UNIT_092,3/24/24,2,3.822,11,4,153.95,264,17,1.69,0.373,0,0.015,1,0,0,Process failure leading to 13922 loss; root cause: human error; impacted accounts: multiple.,0.229,2,0,0
UNIT_120,8/3/23,3,2.418,5,1,2029.03,252,9,4.492,0.181,0,0.0261,69.33,0,1,,0.458,1,0,0
UNIT_113,5/4/23,6,6.457,9,0,485.14,25,8,2.366,0.268,2,0.0169,57.18,0,0,,0.266,0,0,0
UNIT_091,3/30/23,5,5.85,8,0,5666.33,5,21,4.623,0.037,2,0.017,46.66,0,1,,0.372,0,0,0
UNIT_044,7/28/24,2,1.679,7,0,1121.46,24,4,1.36,0.452,0,0.0324,60.53,0,1,,0.47,0,0,0
UNIT_107,6/13/23,3,0.136,16,0,4913.51,247,2,2.876,0.251,1,0.0124,47.52,0,1,,0.156,0,0,0
UNIT_046,7/12/23,3,2.815,12,0,2335.41,19,15,3.641,0.041,2,0.0334,42.06,0,1,,0.012,0,0,0
UNIT_077,2/24/23,0,4.871,11,2,5887.54,131,14,2.302,0.569,1,0.0256,73.14,0,0,Near miss detected during scheduled change. No loss recorded.,0.22,0,0,0
UNIT_023,7/31/23,2,4.139,7,2,3867.44,208,20,4.435,0.209,1,0.0321,58.19,0,0,,0.187,1,0,0
UNIT_030,9/5/24,5,6.569,13,3,1208.69,330,27,2.97,0.362,2,0.0052,90.53,0,0,,0.126,0,0,0
UNIT_054,12/22/24,1,5.832,9,5,13684.73,123,27,2.939,0.302,1,0.0303,126.8,0,1,,0.287,1,0,0
UNIT_065,1/7/23,4,5.073,10,3,2862.41,138,6,4.172,0.224,0,0.0215,75.75,0,0,,0.366,0,0,0
UNIT_025,4/4/23,2,1.879,16,2,599.89,251,12,2.412,0.312,2,0.018,1,0,0,,0.149,0,0,0
UNIT_091,6/17/24,8,3.668,4,2,2768.54,32,28,4.798,0.58,0,0.0023,26.71,1,0,,0.218,0,0,0
UNIT_059,12/11/23,3,3.573,12,1,3768.89,8,10,1.911,0.103,1,0.0336,50.7,0,0,,0.065,0,0,0
UNIT_007,8/18/24,4,1.805,8,0,11051.6,254,7,2.619,0.134,0,0.0162,59.95,0,0,,0.364,1,0,0
UNIT_026,8/17/24,1,2.628,3,1,154.52,45,12,2.44,0.111,0,0.003,54.05,0,0,,0.429,1,0,0
UNIT_001,9/22/24,5,4.592,7,0,3284.56,357,10,1.695,0.116,3,0.0179,39.24,0,0,,0.317,0,0,0
UNIT_013,1/26/24,3,2.222,7,0,11105.72,83,12,3.595,0.04,1,0.0458,72.36,0,0,,0.379,0,0,0
UNIT_119,9/10/23,4,5.007,2,1,3145.13,89,5,2.998,0.319,2,0.0284,25.47,0,0,,0.124,0,0,0
UNIT_017,4/22/23,2,4.883,11,3,374.28,171,8,4.247,0.347,0,0.0168,51.89,0,0,,0.154,0,0,0
UNIT_066,11/24/23,2,3.952,7,3,2473.1,77,24,2.248,0.54,1,0.033,15.2,0,0,,0.511,0,0,0
UNIT_022,12/22/24,8,6.497,10,0,7.33,247,7,3.381,0.564,1,0.0256,106.18,0,0,,0.106,0,0,0
UNIT_008,12/23/23,3,4.044,13,1,3370.03,256,1,4.041,0.415,1,0.0297,92.67,0,0,Near miss detected during scheduled change. No loss recorded.,0.421,0,0,0
UNIT_034,4/28/23,3,7.002,15,4,1079.93,149,20,3.735,0.18,4,0.025,41.93,0,0,,0.128,0,0,0
UNIT_061,5/18/24,3,3.049,4,1,987.99,181,4,3.271,0.292,0,0.0087,39.79,1,2,,0.075,0,0,0
UNIT_044,7/21/23,3,2.514,4,3,4491.11,69,5,1.679,0.13,0,0.0169,81.08,0,1,,0.077,0,0,0
UNIT_040,5/8/23,5,4.966,9,1,448.68,55,12,1,0.132,1,0.0216,36.78,0,1,,0.163,1,0,0
UNIT_112,4/5/23,2,4.743,15,0,3612.27,202,15,1.724,0.129,0,0.0492,113.44,1,0,,0.415,0,0,0
UNIT_108,1/2/24,3,4.409,14,1,6183.98,120,4,3.688,0.038,1,0.0232,49.78,0,2,Process failure leading to 1966 loss; root cause: human error; impacted accounts: multiple.,0.404,1,0,0
UNIT_020,3/21/23,6,4.601,4,2,4325.23,20,10,4.997,0.096,0,0.0257,28.83,0,0,,0.167,0,0,0
UNIT_059,3/19/24,3,3.052,4,0,2293.88,112,11,2.857,0.631,2,0.0257,12.32,1,1,,0.157,0,0,0
UNIT_064,9/18/24,2,5.552,13,0,36.22,43,12,2.438,0.613,1,0.0157,1,1,2,,0.179,1,0,0
UNIT_087,7/4/24,3,5.395,8,1,8339.67,143,16,4.384,0.122,0,0.0433,34.33,0,0,,0.146,0,0,0
UNIT_002,12/12/24,5,4.762,8,2,7298.4,380,15,2.18,0.562,0,0.0188,67.53,0,0,,0.483,0,0,0
UNIT_025,5/19/24,4,2.884,2,1,450.97,250,14,3.909,0.245,0,0.0278,20.88,0,0,,0.323,1,0,0
UNIT_079,5/31/23,3,7.668,14,2,2226.96,84,17,2.482,0.361,1,0.0297,60.67,0,0,Near miss detected during scheduled change. No loss recorded.,0.275,0,1,30069.63
UNIT_067,1/28/24,4,1.369,4,3,1061.44,195,17,3.912,0.27,0,0.0269,75.94,1,2,,0.088,0,0,0
UNIT_067,12/28/24,4,4.603,10,2,182.1,355,20,4.24,0.092,1,0.0216,57.63,0,0,,0.136,0,0,0
UNIT_051,8/9/24,3,1.964,4,0,864.32,46,11,3.876,0.164,0,0.0225,42.15,1,0,,0.325,0,0,0
UNIT_021,11/10/24,4,6.428,13,5,8055,328,16,3.698,0.35,0,0.0259,75.67,0,1,Process failure leading to 7525 loss; root cause: human error; impacted accounts: multiple.,0.182,0,0,0
UNIT_013,8/8/23,1,0,10,1,275.47,197,15,4.827,0.26,0,0.0463,10.66,0,0,,0.452,1,0,0
UNIT_013,6/13/23,2,0.667,7,0,665.61,266,15,4.857,0.382,1,0.035,25.68,0,0,,0.028,0,0,0
UNIT_024,9/17/24,3,3.053,8,1,1160.73,255,25,4.1,0.095,1,0.033,16.59,0,0,,0.684,2,0,0
UNIT_103,2/15/24,1,7.338,17,1,4387.98,22,15,4.102,0.497,1,0,52.65,0,0,Process failure leading to 4720 loss; root cause: human error; impacted accounts: multiple.,0.192,0,0,0
UNIT_082,11/27/23,4,3.906,1,2,9301.84,181,11,2.88,0.345,0,0.022,1,0,0,Near miss detected during scheduled change. No loss recorded.,0.416,0,0,0
UNIT_046,3/4/23,1,4.588,10,0,2305.27,343,18,3.672,0.584,0,0.0374,36.36,0,1,,0.218,0,0,0
UNIT_095,2/2/23,1,5.019,1,0,1296.13,322,1,1.744,0.153,1,0.0231,52.2,0,0,,0.276,0,0,0
UNIT_110,7/15/24,10,3.34,4,0,1317.98,249,12,1.638,0.203,1,0.0204,78.07,0,0,,0.141,0,0,0
UNIT_098,10/3/23,3,2.13,11,1,1108.49,210,4,2.89,0.225,2,0.0402,38.84,0,0,,0.038,0,0,0
UNIT_057,12/5/24,3,1.091,10,3,3476.68,59,12,1.271,0.375,1,0.0234,69.02,0,2,,0.119,1,0,0
UNIT_031,5/4/23,3,2.589,14,1,6549.64,342,3,4.419,0.198,0,0.0176,31.89,0,0,,0.155,0,0,0
UNIT_098,8/27/24,5,5.597,10,0,3985.73,376,4,2.093,0.353,0,0.0329,31.02,1,3,,0.078,0,0,0
UNIT_047,4/24/23,2,2.513,2,0,554.84,39,8,1.039,0.838,1,0.0203,77.56,0,0,,0.08,1,0,0
UNIT_089,7/13/23,1,4.189,8,1,2468.72,40,14,5,0.356,0,0.0158,40.59,1,3,,0.029,0,0,0
UNIT_082,11/30/23,4,5.932,11,0,5588.59,148,8,2.326,0.277,0,0.0111,57.82,0,0,,0.061,0,0,0
UNIT_057,11/14/23,3,3.905,6,0,5106.16,230,13,2.053,0.067,0,0.0243,69.12,0,1,,0.256,0,0,0
UNIT_058,11/25/24,1,4.759,4,0,216.72,176,11,1.689,0.056,2,0.0149,39.14,0,1,Near miss detected during scheduled change. No loss recorded.,0.309,0,0,0
UNIT_002,12/29/24,0,3.649,14,4,4779.78,348,10,3.504,0.209,1,0.0119,69.1,0,0,,0.19,0,0,0
UNIT_070,1/23/23,2,4.936,12,6,2612.26,91,19,3.242,0.252,0,0.0403,41.2,0,0,Near miss detected during scheduled change. No loss recorded.,0.443,0,0,0
UNIT_033,4/29/24,7,5.213,12,1,7977.38,14,7,2.752,0.226,1,0.046,66.86,0,0,,0.004,0,0,0
UNIT_115,10/25/23,3,3.115,3,1,2094.72,40,12,4.13,0.664,0,0.0183,64.98,0,0,,0.152,1,0,0
UNIT_013,1/5/24,2,3.202,7,0,4477.74,281,22,4.896,0.143,0,0.0485,1,0,1,,0.12,0,0,0
UNIT_079,8/26/23,2,4.206,9,0,27298.17,137,16,1.9,0.281,1,0.0062,75.99,0,0,,0.263,0,0,0
UNIT_117,10/15/24,6,5.995,6,2,3687.13,121,6,3.484,0.685,0,0.0224,43.77,0,0,,0.428,0,0,0
UNIT_024,10/8/24,3,5.381,15,1,1854.75,248,19,4.747,0.383,0,0.0248,32.27,0,0,Process failure leading to 19861 loss; root cause: human error; impacted accounts: multiple.,0.148,0,0,0
UNIT_045,7/6/24,2,3.213,1,0,2489.49,40,21,2.075,0.141,2,0,92.9,0,0,,0.32,0,0,0
UNIT_038,5/8/23,5,5.971,9,1,2397.32,115,2,4.122,0.373,1,0.0055,29.28,0,0,,0.139,0,0,0
UNIT_060,6/15/23,3,3.998,6,2,3374.61,57,14,3.943,0.663,2,0.0329,25.19,0,1,,0.029,0,0,0
UNIT_050,12/16/24,3,4.19,15,3,3859.48,212,2,3.374,0.446,1,0.0295,1,0,0,,0.239,0,0,0
UNIT_067,2/14/24,5,3.927,9,3,208.81,218,17,4.047,0.171,0,0.0211,75.8,0,0,,0.191,0,0,0
UNIT_054,1/29/24,3,2.542,10,1,9807.08,341,27,3.648,0.512,0,0.0203,53.92,0,1,,0.668,2,0,0
UNIT_060,3/8/24,4,2.348,7,1,2639.82,157,12,3.281,0.651,0,0.0364,74.73,0,0,,0.649,0,1,10790.48
UNIT_072,1/5/24,4,0,0,0,3415.58,266,6,3.339,0.382,2,0.009,22.13,0,0,,0.086,0,0,0
UNIT_116,11/12/24,1,6.273,8,1,25680.23,338,7,4.579,0.331,0,0.0282,52.31,0,2,Process failure leading to 11388 loss; root cause: human error; impacted accounts: multiple.,0.251,2,0,0
UNIT_110,3/13/23,4,0.959,10,2,666.71,235,4,2.591,0.514,1,0.0191,93.28,0,0,Near miss detected during scheduled change. No loss recorded.,0.221,1,1,24174.58
UNIT_022,1/17/23,5,6.068,15,1,2112.59,286,4,5,0.099,2,0.0143,75,0,2,Process failure leading to 10416 loss; root cause: human error; impacted accounts: multiple.,0.073,0,0,0
UNIT_100,10/10/23,1,1.926,12,1,1686.19,177,18,1.995,0.008,1,0.0253,49.58,0,0,,0.181,0,0,0
UNIT_033,3/12/24,1,8.169,11,5,2724.82,124,12,3.147,0.191,0,0.0321,24.23,1,1,,0.187,2,0,0
UNIT_032,9/19/23,2,4.469,16,3,13592.09,388,9,3.236,0.172,2,0.0053,1.57,0,0,,0.172,0,0,0
UNIT_029,12/26/23,1,4.77,0,0,665.9,27,15,2.663,0.368,2,0.0229,58.33,0,3,,0.246,0,0,0
UNIT_001,4/19/24,4,5.149,5,4,14790.68,79,9,1.722,0.221,1,0.0031,63.07,0,0,,0.06,0,0,0
UNIT_005,2/27/24,2,1.8,2,0,14525.05,28,5,4.229,0.404,2,0.009,37.45,0,1,,0.161,0,0,0
UNIT_029,10/4/23,1,2.237,6,1,1716.06,110,16,2.819,0.175,2,0.0222,70.01,0,1,,0.539,0,0,0
UNIT_081,2/12/24,4,1.43,1,1,8256.76,176,4,1.612,0.405,1,0.0161,28.08,0,1,,0.296,0,0,0
UNIT_012,12/16/24,8,7.287,8,2,350.14,15,21,2.362,0.63,0,0.0186,49.69,0,0,,0.298,0,1,19769.17
UNIT_064,6/29/24,4,6.625,15,1,1224.4,174,11,3.239,0.223,1,0.0087,107.08,1,3,,0.08,0,0,0
UNIT_091,1/13/23,4,2.846,2,4,9151.63,207,24,5,0.304,0,0.0121,26.57,0,0,,0.61,1,0,0
UNIT_023,9/7/24,2,4.796,5,0,2585.53,171,12,5,0.077,0,0.0306,45.88,0,0,,0.048,0,0,0
UNIT_087,10/28/24,2,2.369,12,2,1073.04,274,14,3.324,0.486,0,0.0243,1,0,0,,0.09,1,0,0
UNIT_055,7/23/23,2,5.249,4,1,2122.75,392,10,3.226,0.138,0,0.0102,7.26,0,1,Process failure leading to 2323 loss; root cause: human error; impacted accounts: multiple.,0.186,0,0,0
UNIT_080,9/6/24,3,7.098,12,3,3336.43,54,14,2.926,0.142,0,0.0008,80.66,0,0,,0.215,1,0,0
UNIT_005,10/29/23,2,0.05,6,0,10075.91,389,11,3.857,0.439,0,0.0214,74.67,0,2,,0.014,0,0,0
UNIT_002,11/27/23,3,5.339,13,1,6147.64,304,9,2.484,0.245,0,0.0208,29.5,1,2,,0.267,0,0,0
UNIT_111,1/24/23,6,6.618,4,2,8879.87,40,4,3.826,0.138,0,0,51.17,0,0,,0.32,0,0,0
UNIT_044,5/17/23,4,4.249,6,1,5641.58,162,10,2.312,0.205,1,0.0233,69.61,0,0,,0.052,0,0,0
UNIT_066,1/14/24,2,6.771,20,3,6065.78,23,22,2.767,0.274,0,0.0253,1,0,0,,0.23,0,0,0
UNIT_044,9/8/23,1,3.692,10,4,8768.09,384,11,1.535,0.121,1,0.0201,40.38,0,0,Near miss detected during scheduled change. No loss recorded.,0.108,0,0,0
UNIT_009,1/28/24,5,6.163,6,2,3162.66,37,3,3.061,0.156,3,0.0182,15.82,0,2,,0.271,0,0,0
UNIT_118,1/19/24,5,4.327,16,3,9265.96,261,19,4.584,0.139,1,0.0124,59.18,0,0,,0.237,0,0,0
UNIT_103,1/2/23,2,5.034,4,3,1634.17,259,14,3.733,0.141,1,0.0122,21.37,0,0,,0.275,0,0,0
UNIT_013,3/26/23,1,2.701,8,1,1170.69,362,14,3.517,0.418,0,0.044,87.02,1,1,Process failure leading to 3412 loss; root cause: human error; impacted accounts: multiple.,0.181,0,0,0
UNIT_070,2/3/24,6,2.338,18,1,1914.16,274,26,1.81,0.054,0,0.0181,85.7,0,0,,0.312,0,0,0
UNIT_104,10/16/23,1,3.748,4,3,16827.82,268,14,1.202,0.52,1,0.0163,67.78,0,0,,0.318,0,0,0
UNIT_103,12/12/23,2,4.841,12,5,3247.12,41,12,2.989,0.235,0,0.0137,60.02,0,0,,0.187,0,0,0
UNIT_104,4/6/24,3,3.394,10,1,1030.21,235,25,2.429,0.244,0,0.0211,59.53,0,0,,0.355,0,0,0
UNIT_046,10/9/24,1,3.698,7,1,75.5,325,23,5,0.473,1,0.0286,39.27,0,0,Process failure leading to 10778 loss; root cause: human error; impacted accounts: multiple.,0.045,0,0,0
UNIT_033,3/1/24,6,4.087,9,1,964.9,75,8,3.089,0.083,0,0.0331,84.68,0,1,,0.249,0,0,0
UNIT_068,10/15/23,4,0.526,6,2,1754.96,179,17,2.917,0.457,1,0.0222,66.72,1,3,,0.382,0,0,0
UNIT_040,6/9/24,0,6.302,0,0,2456.75,127,14,2.326,0.513,0,0.0113,93.34,0,1,,0.08,0,0,0
UNIT_059,2/12/23,0,4.33,6,0,2693.21,326,6,2.621,0.562,1,0.0299,1.68,0,0,,0.108,0,0,0
UNIT_069,1/21/24,11,5.327,6,3,19209.11,96,13,3.913,0.106,1,0.0386,39.79,0,0,,0.256,1,0,0
UNIT_026,12/9/23,2,2.913,3,2,1700.65,284,14,2.702,0.687,4,0.0194,22.51,0,1,,0.612,1,0,0
UNIT_094,3/13/24,6,4.29,13,1,6674.41,305,6,3.774,0.192,2,0,42.37,0,0,,0.15,0,0,0
UNIT_076,10/31/23,6,7.457,12,2,20321.66,234,7,3.055,0.384,0,0.0224,10.58,0,0,Process failure leading to 32755 loss; root cause: human error; impacted accounts: multiple.,0.425,0,0,0
UNIT_114,2/23/24,1,3.305,10,4,68.18,66,16,4.081,0.525,0,0.0312,85.43,0,0,,0.145,0,0,0
UNIT_014,10/25/24,2,5.585,15,1,8719.81,81,9,2.517,0.466,1,0.0143,34.67,0,1,,0.357,0,0,0
UNIT_089,1/27/23,2,4.615,6,4,458.54,310,15,5,0.39,0,0,44.83,0,0,,0.424,0,0,0
UNIT_077,12/16/23,2,5.874,8,1,170.29,283,15,2.807,0.02,2,0.0208,86.1,0,1,,0.278,1,0,0
UNIT_065,5/17/24,0,2.712,10,1,5761.1,302,1,3.885,0.256,0,0.0479,58.36,0,0,,0.237,1,0,0
UNIT_030,5/2/24,15,4.54,9,5,4148.44,41,20,2.429,0.162,1,0.0118,69.87,0,0,,0.374,0,0,0
UNIT_110,3/1/24,3,4.635,13,0,1144.11,251,5,1.029,0.348,0,0.0249,97.99,0,0,,0.028,0,0,0
UNIT_045,3/26/23,5,0.838,0,0,2674.48,295,18,1.194,0.41,2,0.0023,54.11,0,0,Near miss detected during scheduled change. No loss recorded.,0.396,0,0,0
UNIT_042,1/13/24,0,4.057,6,1,8521.5,210,25,2.889,0.19,0,0.0342,58.02,0,0,Process failure leading to 31624 loss; root cause: human error; impacted accounts: multiple.,0.09,0,0,0
UNIT_009,11/23/23,5,6.89,13,3,1440.69,41,7,1.556,0.243,4,0.0234,70.78,0,1,,0.24,0,0,0
UNIT_020,3/25/23,3,3.24,6,1,1807.94,197,9,4.089,0.288,0,0.0162,1,1,0,,0.205,0,0,0
UNIT_008,2/5/24,4,3.318,3,2,1738.55,5,6,3.762,0.183,1,0.0199,11.96,0,0,,0.412,1,0,0
UNIT_109,7/24/24,3,3.105,9,1,1484.59,264,12,3.42,0.374,2,0,55.38,0,0,,0.301,0,0,0
UNIT_069,9/25/24,6,5.121,10,3,2729.46,353,9,4.408,0.555,1,0.0224,20.06,0,0,Process failure leading to 8815 loss; root cause: human error; impacted accounts: multiple.,0.208,0,0,0
UNIT_038,10/8/24,4,5.62,10,2,15831.23,66,1,3.871,0.21,2,0.0238,30.62,0,1,,0.061,0,1,3308.94
UNIT_045,7/25/23,1,1.44,0,0,14.82,174,22,2.021,0.182,1,0.0005,13.9,0,0,,0.018,0,0,0
UNIT_055,5/21/24,3,3.189,8,0,2252.58,92,18,2.696,0.423,0,0.0313,54.3,0,0,,0.179,0,0,0
UNIT_022,5/16/23,6,3.874,16,1,883.57,354,1,4.737,0.146,0,0.0241,73.27,0,0,,0.203,0,0,0
UNIT_060,4/15/24,2,2.664,0,2,19340.23,26,14,3.682,0.235,0,0.0387,60,0,0,,0.074,0,0,0
UNIT_022,12/24/23,4,5.961,15,4,8893.25,122,1,3.588,0.046,0,0.0284,40.94,0,0,,0.4,0,0,0
UNIT_043,9/16/24,4,3.759,15,2,401.25,241,5,3.614,0.227,0,0.0247,67.18,0,0,,0.261,0,0,0
UNIT_084,3/1/23,4,7.204,18,7,1031.26,303,10,2.457,0.383,1,0.0157,80.99,0,0,,0.161,0,0,0
UNIT_087,10/15/23,3,3.309,11,2,5232.55,210,14,2.967,0.16,0,0.02,41.81,0,0,,0.223,0,0,0
UNIT_036,10/12/23,4,4.955,10,0,176.98,273,14,3.353,0.231,0,0.0464,22.31,0,1,,0.093,0,0,0
UNIT_088,1/7/24,4,2.246,10,2,3145.47,284,2,5,0.217,0,0.0365,38.73,0,0,,0.178,0,0,0
UNIT_103,6/18/24,2,5.999,11,0,327.92,115,10,2.635,0.511,4,0,1,0,0,,0.055,0,1,37157.74
UNIT_108,6/1/23,2,7.031,9,0,2212.04,221,7,3.623,0.383,0,0.0324,42.1,0,0,,0.592,1,0,0
UNIT_014,8/31/23,1,3.874,4,1,584.58,325,17,2.484,0.342,1,0.0131,1,0,0,,0.53,0,0,0
UNIT_042,6/22/23,0,2.539,2,0,638.69,138,21,4.33,0.495,0,0.0201,30.24,0,0,Near miss detected during scheduled change. No loss recorded.,0.075,0,0,0
UNIT_018,9/21/24,6,2.808,7,1,3492.76,19,7,1.454,0.087,1,0,94.5,0,0,,0.057,0,0,0
UNIT_014,7/18/24,3,4.484,1,0,199.19,206,13,2.243,0.082,2,0.0203,31.44,0,0,,0.05,0,0,0
UNIT_068,6/15/24,3,4.533,11,1,1106.24,222,11,3.239,0.409,0,0.0062,96.53,0,0,,0.535,1,0,0
UNIT_002,1/27/23,5,5.494,9,3,3461.72,358,15,3.229,0.014,0,0,25.95,0,0,,0.468,0,0,0
UNIT_052,3/11/23,5,3.352,4,2,4572.58,255,19,5,0.152,1,0.0342,74.83,0,0,,0.03,0,0,0
UNIT_052,9/7/24,4,3.126,3,1,3533.18,54,23,4.979,0.483,1,0.0284,15.13,0,0,,0.114,0,0,0
UNIT_008,11/30/24,3,5.177,3,0,952.58,245,6,3.835,0.173,0,0.0048,16.79,0,2,,0.017,0,0,0
UNIT_011,11/26/24,3,2.479,1,6,8971.68,82,13,2.319,0.112,0,0.0165,21.91,0,0,,0.013,0,0,0
UNIT_108,8/3/24,2,5.409,0,3,152.75,70,1,3.536,0.499,0,0.0175,39.49,0,2,Near miss detected during scheduled change. No loss recorded.,0.092,0,0,0
UNIT_049,6/3/24,1,5.539,6,0,9719.47,112,22,2.958,0.225,0,0.0103,27.91,0,0,,0.261,0,0,0
UNIT_050,2/21/24,4,6.047,9,1,7005.04,102,1,4.004,0.079,0,0.0373,77.76,0,0,,0.198,0,0,0
UNIT_035,8/21/24,4,1.216,0,1,1103.1,366,23,3.338,0.328,1,0.0302,70.77,0,1,,0.254,0,0,0
UNIT_009,9/13/23,7,1.735,13,2,4835.98,395,6,2.213,0.224,2,0.0213,34.73,0,1,,0.28,1,0,0
UNIT_110,4/22/24,4,2.5,11,0,1651.28,82,5,1.398,0.429,0,0.0299,1,0,1,,0.058,0,0,0
UNIT_109,7/29/24,2,1.096,5,0,1227.38,257,9,3.389,0.148,1,0.0201,76.62,0,0,,0.136,1,0,0
UNIT_002,2/13/23,9,5.99,12,2,864.05,10,10,2.573,0.49,1,0.0032,53.57,0,0,Near miss detected during scheduled change. No loss recorded.,0.042,0,0,0
UNIT_012,4/19/24,3,7.121,6,6,4814.59,339,18,2.498,0.278,0,0.0202,12.92,0,0,,0.551,0,0,0
UNIT_092,4/28/23,8,4.756,10,3,12652.07,337,21,2.034,0.18,1,0.0179,26.09,0,0,,0.136,0,0,0
UNIT_025,10/18/24,3,0.982,5,1,10327.8,30,13,4.286,0.161,0,0.0142,41.28,0,0,,0.139,0,0,0
UNIT_006,9/14/24,4,5.287,13,1,3570.75,146,22,1.349,0.299,0,0.0082,59.16,0,0,,0.058,0,0,0
UNIT_117,12/10/23,2,3.046,3,2,1715.92,293,2,3.781,0.277,0,0.0345,25.76,0,0,,0.465,0,0,0
UNIT_041,7/3/23,3,3.028,10,3,730.42,204,12,2.331,0.417,0,0.0134,14.4,0,0,,0.444,0,0,0
UNIT_110,10/18/24,6,1.842,8,1,3583.53,127,9,1,0.274,1,0.0319,36.61,0,3,,0.126,0,0,0
UNIT_034,11/9/24,4,3.225,9,4,17663.55,319,23,1.63,0.091,1,0.0254,65.55,0,1,,0.216,0,0,0
UNIT_094,12/8/24,3,5.14,8,0,2384.8,176,3,1.918,0.31,1,0.0188,57.8,0,0,,0.492,0,0,0
UNIT_028,8/17/24,10,7.825,12,6,6167.77,394,20,2.473,0.126,0,0.0377,123.05,0,0,Process failure leading to 19534 loss; root cause: human error; impacted accounts: multiple.,0.197,0,0,0
UNIT_018,6/24/23,4,5.279,3,3,383.25,144,9,1.279,0.267,2,0.0102,56.94,0,1,,0.424,1,0,0
UNIT_047,5/24/23,2,5.36,4,1,5312.87,338,9,2.113,0.049,0,0,1,0,0,,0.138,1,0,0
UNIT_073,2/19/24,4,4.334,10,3,1915.84,190,3,3.785,0.302,0,0.0245,65.84,0,0,,0.144,0,0,0
UNIT_102,2/1/23,4,2.432,12,3,5232.01,351,10,3.455,0.521,2,0.0287,62.43,0,1,,0.335,0,0,0
UNIT_090,6/2/23,2,8.912,12,1,828.72,208,3,2.961,0.635,1,0.044,29.08,0,0,,0.567,2,0,0
UNIT_023,6/17/23,2,2.994,0,1,3966.97,232,15,3.769,0.179,0,0.0304,14.47,0,1,,0.151,0,0,0
UNIT_098,3/22/23,4,3.347,11,3,10592.09,153,5,2.37,0.192,0,0.0316,72.14,0,0,,0.231,0,0,0
UNIT_047,9/7/23,7,4.71,5,0,409.54,65,12,1.206,0.201,2,0.0129,1,1,3,,0.091,0,0,0
UNIT_076,9/20/24,5,5.696,21,4,9987.86,30,4,3.636,0.134,0,0.0039,34.32,0,1,,0.245,0,0,0
UNIT_084,12/22/24,7,6.714,17,3,1028.76,265,10,2.495,0.188,0,0.0231,77.98,0,0,Process failure leading to 76159 loss; root cause: human error; impacted accounts: multiple.,0.527,0,0,0
UNIT_034,3/2/23,4,6.337,11,2,392.29,232,20,1.995,0.337,1,0.0316,56.3,0,0,,0.521,0,0,0
UNIT_118,5/9/24,10,6.161,9,4,3173.03,336,22,3.835,0.397,1,0.0417,4.17,0,0,,0.022,0,0,0
UNIT_082,8/13/23,5,2.517,7,6,90.43,109,4,3.186,0.107,1,0.0144,72.02,0,1,,0.324,0,0,0
UNIT_030,1/20/23,8,5.908,7,3,465.67,347,18,2.623,0.319,2,0.011,123.91,0,0,,0.395,1,0,0
UNIT_108,4/15/23,5,0.509,2,4,3709.37,396,1,3.245,0.45,0,0.0318,18.42,0,0,,0.027,0,0,0
UNIT_021,1/5/24,6,7.737,17,2,1040.1,170,5,3.704,0.295,0,0.033,1,0,0,Process failure leading to 22434 loss; root cause: human error; impacted accounts: multiple.,0.683,0,0,0
UNIT_046,11/18/23,6,5.001,4,3,5425.58,221,19,5,0.663,0,0.0433,1,0,0,,0.317,0,0,0
UNIT_082,1/14/24,4,4.036,8,1,2467.69,251,3,3.191,0.172,1,0.017,96.12,1,3,,0.15,1,0,0
UNIT_102,7/20/23,0,2.346,5,0,698.85,237,15,3.191,0.132,2,0.0184,82.52,0,0,,0.098,0,0,0
UNIT_013,6/17/24,2,1.537,11,1,8772.42,332,15,4.638,0.229,0,0.0452,52.17,0,0,,0.182,0,0,0
UNIT_102,2/19/24,4,3.067,16,3,9703.81,141,14,2.965,0.162,0,0.0308,100.32,0,0,,0.13,0,0,0
